close_time_date,symbol,close,MA7,PRMA7,,是否在cex案例文档中,,不在此筛选文档中，但在cex案例文档中
2023/10/10,UFTUSDT,0.2439,0.2185,0.11624713958810062,,,,
2023/10/10,BNXUSDT,0.2434,0.22045714285714288,0.10406946604458267,,yes,,
2023/10/10,REIUSDT,0.02616,0.024661428571428574,0.0607657996871922,,yes,,
2023/10/10,STRAXUSDT,0.658,0.5958571428571429,0.10429153680172631,,,,
2023/10/11,REQUSDT,0.0969,0.06814285714285714,0.4220125786163522,,,,
2023/10/11,LQTYUSDT,1.494,1.2472857142857143,0.1978009391822242,,,,
2023/10/11,BNTUSDT,0.5003,0.45855714285714283,0.0910308732359264,,,,
2023/10/11,WAXPUSDT,0.0463,0.043314285714285715,0.06893139841688645,,,,
2023/10/11,BNXUSDT,0.2527,0.2276,0.11028119507908607,,yes,,
2023/10/12,LOOMUSDT,0.20795,0.18097000000000002,0.14908548378184205,,,,
2023/10/12,UNFIUSDT,7.437,6.992714285714286,0.06353551655805023,,,,
2023/10/12,WAXPUSDT,0.0473,0.04405714285714285,0.07360570687418955,,,,
2023/10/12,REQUSDT,0.101,0.07345714285714286,0.37495138078568657,,,,
2023/10/12,SUPERUSDT,0.0821,0.07684285714285714,0.06841420338352866,,yes,,
2023/10/13,LOOMUSDT,0.27006,0.1950242857142857,0.3847506171392576,,,,
2023/10/13,REQUSDT,0.0942,0.0779857142857143,0.20791353727788953,,,,
2023/10/13,LQTYUSDT,1.467,1.3501428571428573,0.0865516876521002,,,,
2023/10/13,BNXUSDT,0.2746,0.24675714285714287,0.11283506049904468,,yes,,
2023/10/13,STRAXUSDT,0.764,0.7185714285714285,0.06322067594433411,,,,
2023/10/14,STPTUSDT,0.06735,0.06345428571428571,0.06139402944752126,,,,
2023/10/14,BONDUSDT,2.719,1.9195714285714285,0.4164620078886656,,,,
2023/10/14,MLNUSDT,15.45,14.448571428571428,0.0693098675103816,,,,
2023/10/14,HOTUSDT,0.001194,0.0010351428571428573,0.15346398012696638,,,,
2023/10/14,ALCXUSDT,12.98,11.952857142857141,0.08593283136130059,,,,
2023/10/15,HOTUSDT,0.001112,0.0010494285714285714,0.059624285325347026,,,,
2023/10/15,TWTUSDT,1.0584,0.9800857142857142,0.07990554761974189,,,,
2023/10/15,TRBUSDT,51.69,48.394285714285715,0.06810131066241576,,,,
2023/10/15,BETAUSDT,0.07043,0.06202571428571429,0.13549679856280816,,,,
2023/10/15,STPTUSDT,0.06936,0.06423571428571428,0.07977315689981102,,,,
2023/10/16,LSKUSDT,0.811,0.7615714285714285,0.06490339523541566,,,,
2023/10/16,AERGOUSDT,0.1074,0.10044285714285714,0.06926468496657656,,,,
2023/10/16,CVCUSDT,0.0796,0.07461428571428572,0.0668198353436722,,,,
2023/10/16,HOTUSDT,0.001225,0.0010787142857142857,0.13561117732750616,,,,
2023/10/16,PUNDIXUSDT,0.3715,0.3511285714285714,0.05801700638756668,,,,
2023/10/17,BNXUSDT,0.307,0.2714142857142857,0.13111216379809454,,yes,,
2023/10/17,RADUSDT,1.332,1.2604285714285715,0.056783407004420194,,,,
2023/10/17,BCHUSDT,230.8,216.84285714285716,0.06436524145200595,,,,
2023/10/17,CREAMUSDT,16.31,15.517142857142856,0.05109556251150793,,yes,,
2023/10/17,BLZUSDT,0.1281,0.12064285714285714,0.061811722912966216,,,,
2023/10/18,RIFUSDT,0.0711,0.06748571428571427,0.053556308213378534,,yes,,
2023/10/18,POLYXUSDT,0.1263,0.12019999999999999,0.050748752079867065,,yes,,
2023/10/18,LQTYUSDT,1.579,1.4894285714285715,0.06013811624784182,,,,
2023/10/18,AERGOUSDT,0.1146,0.10395714285714286,0.10237735330493325,,,,
2023/10/18,ARDRUSDT,0.0722,0.06797142857142857,0.062211013030685214,,,,
2023/10/19,INJUSDT,8.119,7.730857142857142,0.05020696282060766,,yes,,
2023/10/19,BANDUSDT,1.421,1.2382857142857142,0.14755422242731897,,,,
2023/10/19,VIBUSDT,0.05759,0.05094,0.1305457400863761,,,,
2023/10/19,WINUSDT,6.6e-05,6.131428571428572e-05,0.07642124883504198,,,,
2023/10/19,PENDLEUSDT,0.6887,0.6547285714285714,0.05188627784687205,,yes,,
2023/10/20,STXUSDT,0.5691,0.5306142857142857,0.07253049026734515,,yes,,
2023/10/20,FUNUSDT,0.004529,0.004180857142857143,0.08327068953734695,,,,
2023/10/20,BLZUSDT,0.1504,0.13168571428571427,0.14211325667172936,,,,
2023/10/20,KEYUSDT,0.006001,0.005535285714285714,0.0841355459777533,,,,
2023/10/20,POLYXUSDT,0.1495,0.12735714285714286,0.17386427369601787,,yes,,
2023/10/21,OAXUSDT,0.1762,0.16704285714285713,0.054819122551954313,,,,
2023/10/21,POLYXUSDT,0.1939,0.13817142857142856,0.4033291976840365,,yes,,
2023/10/21,CVCUSDT,0.0889,0.08258571428571429,0.0764573603182841,,,,
2023/10/21,RAYUSDT,0.1788,0.16745714285714283,0.0677358812489337,,yes,,
2023/10/21,ARDRUSDT,0.1042,0.0799,0.3041301627033792,,,,
2023/10/22,PENDLEUSDT,0.7362,0.6994285714285715,0.05257352941176463,,yes,,
2023/10/22,INJUSDT,8.811,8.188857142857144,0.07597432050521613,,yes,,
2023/10/22,TRBUSDT,71.02,62.13142857142857,0.14306079278947847,,,,
2023/10/22,CHZUSDT,0.06035,0.05719571428571429,0.05514898718685224,,,,
2023/10/22,FTMUSDT,0.1993,0.18304285714285712,0.08881604620307515,,yes,,
2023/10/23,1INCHUSDT,0.2704,0.25498571428571426,0.06045156591405676,,,,
2023/10/23,FTMUSDT,0.2083,0.18642857142857142,0.11731800766283529,,yes,,
2023/10/23,BONDUSDT,4.104,3.7065714285714284,0.10722269328605583,,,,
2023/10/23,ZENUSDT,8.37,7.821428571428571,0.07013698630136989,,,,
2023/10/23,DOTUSDT,3.967,3.7632857142857143,0.054132027483581924,,,,
2023/10/24,SPELLUSDT,0.0004642,0.00043642857142857144,0.06363338788870698,,,,
2023/10/24,BICOUSDT,0.2212,0.20901428571428568,0.05830086801995793,,,,
2023/10/24,DGBUSDT,0.00702,0.006632857142857143,0.05836743484815865,,,,
2023/10/24,MATICUSDT,0.6369,0.5573571428571429,0.1427143406382161,,,,
2023/10/24,COMBOUSDT,0.567,0.525,0.07999999999999985,,,,
2023/10/25,FIROUSDT,1.599,1.5144285714285715,0.055843788321856325,,,,
2023/10/25,QNTUSDT,98,90.64285714285714,0.08116627265563436,,,,
2023/10/25,CVXUSDT,2.803,2.6285714285714286,0.066358695652174,,,,
2023/10/25,ENSUSDT,7.77,7.148571428571429,0.08693045563549151,,,,
2023/10/25,ETCUSDT,16.46,15.661428571428571,0.050989692602389836,,,,
2023/10/26,WLDUSDT,1.805,1.6212857142857142,0.1133139483654948,,yes,,
2023/10/26,SANDUSDT,0.332,0.3117142857142857,0.0650779101741521,,,,
2023/10/26,GASUSDT,2.874,2.6272857142857142,0.09390462726333548,,,,
2023/10/26,ILVUSDT,46.73,42.145714285714284,0.10877228662463567,,yes,,
2023/10/26,LINKUSDT,11.058,9.426428571428572,0.17308479199818128,,,,
2023/10/27,PONDUSDT,0.00937,0.008854285714285716,0.05824459503065493,,yes,,
2023/10/27,RIFUSDT,0.1204,0.11457142857142857,0.050872817955112115,,yes,,
2023/10/27,LDOUSDT,1.854,1.7514285714285713,0.058564437194127406,,,,
2023/10/27,VOXELUSDT,0.1567,0.14647142857142859,0.0698332195454987,,,,
2023/10/27,FLMUSDT,0.0815,0.07445714285714286,0.09458940905602464,,,,
2023/10/28,EDUUSDT,0.49818,0.4566442857142857,0.09095857669771101,,,,
2023/10/28,OSMOUSDT,0.277,0.25815714285714286,0.07298987327762729,,yes,,
2023/10/28,ILVUSDT,50.05,45.18285714285714,0.1077210067029215,,yes,,
2023/10/28,FLOKIUSDT,3.446e-05,2.9345714285714284e-05,0.1742770908382827,,yes,,
2023/10/28,NEOUSDT,8.79,7.797142857142857,0.1273360205203371,,yes,,
2023/10/29,CFXUSDT,0.1567,0.14191428571428572,0.1041876384135294,,,,
2023/10/29,STGUSDT,0.4917,0.4612142857142857,0.06609880749574115,,,,
2023/10/29,GMTUSDT,0.1742,0.16385714285714287,0.06312118570183078,,,,
2023/10/29,NEOUSDT,9.34,8.128571428571428,0.14903339191564147,,yes,,
2023/10/29,APTUSDT,6.8425,6.501514285714285,0.05244712220889203,,,,
2023/10/30,RNDRUSDT,2.551,2.222857142857143,0.14762210796915176,,,,
2023/10/30,APEUSDT,1.401,1.3054285714285714,0.07321076822061734,,,,
2023/10/30,ARKUSDT,0.7266,0.5183142857142856,0.4018521580949235,,,,
2023/10/30,PYRUSDT,4.237,3.848142857142857,0.10105059954709139,,,,
2023/10/30,FRONTUSDT,0.3498,0.322,0.08633540372670812,,,,
2023/10/31,NTRNUSDT,0.3281,0.30542857142857144,0.07422825070159034,,,,
2023/10/31,OSMOUSDT,0.3676,0.2908428571428572,0.26391276585293943,,yes,,
2023/10/31,SKLUSDT,0.02596,0.024334285714285718,0.06680756134789223,,yes,,
2023/10/31,HOTUSDT,0.001443,0.0013355714285714286,0.08043641031126336,,,,
2023/10/31,CELOUSDT,0.508,0.4781428571428571,0.06244397968329851,,,,
2023/11/1,SLPUSDT,0.002773,0.002065,0.34285714285714275,,yes,,
2023/11/1,NEOUSDT,9.56,8.848571428571429,0.08040038747174694,,yes,,
2023/11/1,SOLUSDT,38.4,33.534285714285716,0.1450967027349408,,yes,,
2023/11/1,BLZUSDT,0.2958,0.24537142857142857,0.20551932929669303,,,,
2023/11/1,SUSHIUSDT,0.772,0.6444285714285715,0.19796054090002224,,,,
2023/11/2,VOXELUSDT,0.1658,0.1576142857142857,0.05193510377957056,,,,
2023/11/2,EGLDUSDT,32.24,30.00142857142857,0.07461549450026195,,,,
2023/11/2,AERGOUSDT,0.1357,0.1288857142857143,0.05287076036355565,,,,
2023/11/2,POLSUSDT,0.328,0.30274285714285715,0.0834277085692714,,,,
2023/11/2,RDNTUSDT,0.2616,0.24504285714285715,0.06756835538972772,,,,
2023/11/3,EGLDUSDT,33.03,30.56571428571429,0.08062254627033072,,,,
2023/11/3,CAKEUSDT,1.562,1.2955714285714286,0.2056456059102436,,,,
2023/11/3,UNIUSDT,4.693,4.296571428571428,0.09226625881101214,,,,
2023/11/3,XTZUSDT,0.8,0.7541428571428571,0.06080697101723831,,,,
2023/11/3,PUNDIXUSDT,0.4942,0.4395142857142857,0.12442306442176432,,,,
2023/11/4,LRCUSDT,0.2163,0.20252857142857142,0.0679974606757423,,,,
2023/11/4,ONGUSDT,0.3482,0.32384285714285715,0.07521284573646825,,,,
2023/11/4,RAYUSDT,0.2545,0.2417,0.052958212660322745,,yes,,
2023/11/4,RIFUSDT,0.1358,0.11792857142857142,0.15154451847365236,,yes,,
2023/11/4,RUNEUSDT,3.366,2.820285714285714,0.19349609968594894,,yes,,
2023/11/5,ROSEUSDT,0.06993,0.05764428571428572,0.21312978612673783,,,,
2023/11/5,LDOUSDT,2.033,1.8699999999999999,0.08716577540106951,,,,
2023/11/5,ENJUSDT,0.2911,0.2728714285714286,0.06680278519449234,,,,
2023/11/5,ILVUSDT,62.28,52.78285714285714,0.17992854822994486,,yes,,
2023/11/5,AVAUSDT,0.546,0.5097142857142857,0.07118834080717495,,,,
2023/11/6,LDOUSDT,2.017,1.8974285714285715,0.06301761782864013,,,,
2023/11/6,TRUUSDT,0.04225,0.03935857142857143,0.07346375812130224,,yes,,
2023/11/6,KAVAUSDT,0.738,0.6924285714285714,0.06581390550856203,,,,
2023/11/6,KDAUSDT,0.571,0.5381428571428571,0.061056543668701835,,,,
2023/11/6,FTMUSDT,0.2635,0.2490857142857143,0.057868777242486846,,yes,,
2023/11/7,PEOPLEUSDT,0.01387,0.012381428571428571,0.12022614514826357,,yes,,
2023/11/7,MAGICUSDT,0.6694,0.6221285714285714,0.07598337504879571,,,,
2023/11/7,YGGUSDT,0.3449,0.2887571428571429,0.19442932766041632,,yes,,
2023/11/7,IOTXUSDT,0.02453,0.02333714285714286,0.05111410381978443,,yes,,
2023/11/7,ARBUSDT,1.1248,1.0494428571428571,0.07180680905514492,,,,
2023/11/8,MATICUSDT,0.7403,0.6924142857142856,0.06915760589242614,,,,
2023/11/8,ASTRUSDT,0.0617,0.05755714285714286,0.07197815835194832,,,,
2023/11/8,LINKUSDT,13.04,11.97942857142857,0.08853272276283142,,,,
2023/11/8,GTCUSDT,1.053,0.991,0.0625630676084763,,,,
2023/11/8,THETAUSDT,0.829,0.7858571428571429,0.05489910925286301,,yes,,
2023/11/9,PEOPLEUSDT,0.01356,0.012871428571428572,0.053496115427302815,,yes,,
2023/11/9,CVCUSDT,0.1071,0.10104285714285714,0.05994627456524815,,,,
2023/11/9,IOTAUSDT,0.1851,0.17270000000000002,0.07180081065431354,,,,
2023/11/9,COMPUSDT,52.41,49.65571428571428,0.05546764866653242,,,,
2023/11/9,FLOWUSDT,0.628,0.5687142857142857,0.10424516453152477,,,,
2023/11/10,API3USDT,1.515,1.423,0.0646521433591003,,,,
2023/11/10,JOEUSDT,0.3117,0.2932571428571428,0.06288971161340617,,,,
2023/11/10,RUNEUSDT,3.93,3.474285714285714,0.1311677631578949,,yes,,
2023/11/10,ATAUSDT,0.0959,0.09102857142857143,0.053515379786566175,,yes,,
2023/11/10,ETCUSDT,20.68,18.335714285714285,0.1278535255161668,,,,
2023/11/11,VGXUSDT,0.1821,0.1309,0.39113827349121477,,,,
2023/11/11,SNXUSDT,2.715,2.567142857142857,0.057595993322203665,,,,
2023/11/11,1INCHUSDT,0.3838,0.3530857142857143,0.08698818579058099,,,,
2023/11/11,PEPEUSDT,1.35e-06,1.21e-06,0.11570247933884281,,yes,,
2023/11/11,HIFIUSDT,1.1892,0.7568714285714286,0.5712047715218662,,,,
2023/11/12,LOKAUSDT,0.2715,0.2566714285714286,0.057772583068959715,,,,
2023/11/12,IOTAUSDT,0.1898,0.18057142857142855,0.05110759493670902,,,,
2023/11/12,ILVUSDT,92.71,78.61857142857143,0.17923791179837534,,yes,,
2023/11/12,RAREUSDT,0.0729,0.06712857142857143,0.0859757395190468,,,,
2023/11/12,KP3RUSDT,64.05,56.39714285714285,0.13569583058918888,,,,
2023/11/13,AGLDUSDT,0.933,0.8667142857142858,0.07647931432338884,,,,
2023/11/13,LUNCUSDT,8.407e-05,7.543714285714285e-05,0.11443775328561157,,,,
2023/11/13,GLMRUSDT,0.2795,0.2645142857142857,0.05665370490386712,,,,
2023/11/13,LDOUSDT,2.27,2.152142857142857,0.05476269498838371,,,,
2023/11/13,FIROUSDT,1.994,1.8801428571428573,0.06055770838082197,,,,
2023/11/14,BNXUSDT,0.2947,0.27685714285714286,0.06444788441692473,,yes,,
2023/11/14,MATICUSDT,0.8821,0.8296428571428571,0.06322858372793805,,,,
2023/11/14,LUNAUSDT,0.7207,0.6446285714285713,0.11800815530538089,,,,
2023/11/14,SEIUSDT,0.1466,0.13042857142857142,0.12398685651697705,,yes,,
2023/11/14,KLAYUSDT,0.1623,0.15112857142857145,0.0739200302486056,,,,
2023/11/15,AVAXUSDT,17.05,15.661428571428573,0.08866186262884246,,yes,,
2023/11/15,FXSUSDT,7.48,6.890142857142857,0.08560884078704567,,,,
2023/11/15,TIAUSDT,5.9825,3.849871428571429,0.5539479982633928,,,,
2023/11/15,RUNEUSDT,4.903,4.408857142857143,0.11207958006610053,,yes,,
2023/11/15,YGGUSDT,0.411,0.38952857142857145,0.05512157553086139,,yes,,
2023/11/16,ZRXUSDT,0.5254,0.44148571428571426,0.19007248252653386,,yes,,
2023/11/16,FETUSDT,0.4458,0.41347142857142855,0.07818816294095288,,yes,,
2023/11/16,LDOUSDT,2.447,2.3097142857142856,0.05943839683325103,,,,
2023/11/16,OSMOUSDT,0.6856,0.6087,0.1263348118942007,,yes,,
2023/11/16,FILUSDT,5.219,4.855142857142857,0.07494262343317848,,,,
2023/11/17,GLMUSDT,0.2869,0.2664142857142857,0.07689420344254372,,yes,,
2023/11/17,CTXCUSDT,0.1712,0.14968571428571428,0.14372971941210144,,,,
2023/11/17,NEARUSDT,1.721,1.6287142857142858,0.056661696342426016,,yes,,
2023/11/17,GNOUSDT,171.7,162.25714285714284,0.058196865645360196,,yes,,
2023/11/17,FTMUSDT,0.3497,0.3177,0.1007239534151716,,yes,,
2023/11/18,KP3RUSDT,80.89,71.59142857142857,0.12988386478828273,,,,
2023/11/18,GLMUSDT,0.3134,0.2754857142857143,0.137627048330222,,yes,,
2023/11/18,EDUUSDT,0.63267,0.5853014285714285,0.08093021666491751,,,,
2023/11/18,SKLUSDT,0.03283,0.030808571428571428,0.06561253825465996,,yes,,
2023/11/18,SNXUSDT,2.975,2.7995714285714284,0.06266265244680325,,,,
2023/11/19,FETUSDT,0.4624,0.4242857142857143,0.0898316498316496,,yes,,
2023/11/19,PENDLEUSDT,1.1832,1.0813142857142857,0.09422396026000102,,yes,,
2023/11/19,CTXCUSDT,0.1711,0.15751428571428572,0.08625068021041171,,,,
2023/11/19,NKNUSDT,0.1062,0.09874285714285715,0.07552083333333326,,,,
2023/11/19,ARUSDT,8.108,7.437142857142857,0.09020361121782572,,yes,,
2023/11/20,AVAXUSDT,22.85,20.337142857142858,0.1235599887608878,,yes,,
2023/11/20,ILVUSDT,97.7,88.11,0.10884122120077189,,yes,,
2023/11/20,RLCUSDT,1.459,1.3577142857142859,0.07460016835016825,,yes,,
2023/11/20,POLSUSDT,0.3717,0.3530142857142858,0.05293189267937337,,,,
2023/11/20,SUSHIUSDT,1.093,1.0357142857142858,0.05531034482758601,,,,
2023/11/21,MAGICUSDT,0.6714,0.6343857142857142,0.058346657058572005,,,,
2023/11/21,NMRUSDT,15.83,14.67,0.07907293796864345,,,,
2023/11/21,POWRUSDT,0.2903,0.27614285714285713,0.05126745990688053,,,,
2023/11/21,PHBUSDT,0.805,0.734,0.09673024523160767,,yes,,
2023/11/21,LITUSDT,0.919,0.837,0.09796893667861428,,,,
2023/11/22,SKLUSDT,0.05152,0.04011285714285714,0.2843762242245096,,yes,,
2023/11/22,SUPERUSDT,0.1644,0.13305714285714285,0.23555937298690144,,yes,,
2023/11/22,CTXCUSDT,0.1865,0.17542857142857146,0.0631107491856675,,,,
2023/11/23,NMRUSDT,15.88,14.76,0.07588075880758804,,,,
2023/11/23,MDTUSDT,0.05083,0.048005714285714284,0.05883228187120593,,,,
2023/11/23,GNOUSDT,197.2,181.81428571428572,0.08462324192661264,,yes,,
2023/11/23,MOVRUSDT,6.528,5.963142857142857,0.09472473767428502,,yes,,
2023/11/23,SNXUSDT,3.422,3.196857142857143,0.07042631155599244,,,,
2023/11/24,GMTUSDT,0.278,0.2641142857142857,0.05257464301168335,,,,
2023/11/24,SUIUSDT,0.5885,0.5522285714285714,0.06568191225165565,,yes,,
2023/11/24,STRAXUSDT,1.094,0.9675714285714285,0.13066587922634,,,,
2023/11/24,CHRUSDT,0.1327,0.12267142857142857,0.08175148480260863,,yes,,
2023/11/24,UNFIUSDT,12.055,9.693857142857143,0.24357103909692435,,,,
2023/11/25,VOXELUSDT,0.1835,0.16957142857142857,0.08213984835720312,,,,
2023/11/25,MDTUSDT,0.07017,0.05273428571428572,0.3306333640353252,,,,
2023/11/25,SUPERUSDT,0.2241,0.17327142857142858,0.2933465248577789,,yes,,
2023/11/25,HFTUSDT,0.3186,0.29261428571428577,0.08880535077869434,,,,
2023/11/25,PHBUSDT,0.8684,0.7650571428571428,0.13507861224184947,,yes,,
2023/11/26,SCRTUSDT,0.38,0.35422857142857145,0.07275366994676546,,,,
2023/11/26,MANAUSDT,0.4646,0.4164,0.11575408261287223,,,,
2023/11/26,WLDUSDT,2.731,2.4211428571428573,0.12797970261977798,,yes,,
2023/11/26,OGNUSDT,0.1313,0.11984285714285714,0.09560138276314234,,yes,,
2023/11/26,DARUSDT,0.12634,0.11269571428571427,0.12107191298946618,,,,
2023/11/27,IRISUSDT,0.02304,0.02153,0.07013469577333953,,,,
2023/11/27,FORTHUSDT,3.344,3.1655714285714285,0.05636535944762855,,,,
2023/11/27,UNIUSDT,6.18,5.855857142857142,0.05535361420799689,,,,
2023/11/27,AMBUSDT,0.00835,0.00788,0.05964467005076135,,,,
2023/11/27,SSVUSDT,22.65,20.041428571428572,0.13015895644735886,,yes,,
2023/11/28,ROSEUSDT,0.08224,0.07431142857142857,0.10669383674881772,,,,
2023/11/28,SEIUSDT,0.2306,0.20741428571428572,0.11178455816516286,,yes,,
2023/11/28,PONDUSDT,0.01148,0.010542857142857144,0.0888888888888888,,yes,,
2023/11/28,OGNUSDT,0.1314,0.12272857142857142,0.07065533698056092,,yes,,
2023/11/28,ONGUSDT,0.4336,0.3574428571428571,0.21306102873586186,,,,
2023/11/29,ATAUSDT,0.0978,0.09245714285714286,0.057787391841779945,,yes,,
2023/11/29,COTIUSDT,0.05616,0.05263,0.06707201216036474,,yes,,
2023/11/29,ONGUSDT,0.4433,0.37597142857142857,0.17907895736758128,,,,
2023/11/29,SUPERUSDT,0.4135,0.3125714285714286,0.3228976234003653,,yes,,
2023/11/29,PHBUSDT,0.8894,0.8314857142857142,0.06965157033880853,,yes,,
2023/11/30,PONDUSDT,0.01156,0.010962857142857144,0.05446963773781599,,yes,,
2023/11/30,HARDUSDT,0.1614,0.1533,0.052837573385518644,,,,
2023/11/30,COSUSDT,0.00692,0.006352857142857144,0.08927366764110634,,yes,,
2023/11/30,HOOKUSDT,1.1789,0.9994,0.17960776465879547,,,,
2023/11/30,LUNAUSDT,0.7505,0.7092285714285714,0.05819199935543651,,,,
2023/12/1,REEFUSDT,0.001788,0.0017018571428571428,0.05061697305464641,,,,
2023/12/1,LUNCUSDT,0.00011738,0.0001010857142857143,0.16119276427360085,,,,
2023/12/1,SCUSDT,0.004835,0.004545857142857143,0.06360579491530749,,yes,,
2023/12/1,INJUSDT,18.422,16.885571428571428,0.09099061751791471,,yes,,
2023/12/1,RUNEUSDT,6.453,5.773000000000001,0.11778971072232802,,yes,,
2023/12/2,IDUSDT,0.27594,0.26164714285714286,0.05462645984504766,,yes,,
2023/12/2,FIDAUSDT,0.2312,0.2190285714285714,0.055570049569527935,,,,
2023/12/2,SCUSDT,0.005728,0.004718142857142857,0.21403700003027804,,yes,,
2023/12/2,IMXUSDT,1.4418,1.3517571428571429,0.06661171174027447,,yes,,
2023/12/2,USTCUSDT,0.05268725,0.042808582857142854,0.23076370399420565,,,,
2023/12/3,FXSUSDT,7.907,7.343142857142857,0.07678689545153872,,,,
2023/12/3,CFXUSDT,0.1676,0.15532857142857143,0.07900303504092698,,,,
2023/12/3,POLSUSDT,0.4467,0.4249428571428571,0.051200161366234065,,,,
2023/12/3,NEARUSDT,2.008,1.858285714285714,0.08056580565805671,,yes,,
2023/12/3,IDUSDT,0.28889,0.2663042857142857,0.08481168158873031,,yes,,
2023/12/4,SHIBUSDT,9.02e-06,8.418571428571427e-06,0.07144069234685246,,yes,,
2023/12/4,LUNCUSDT,0.0001972,0.00013396857142857144,0.47198703320608226,,,,
2023/12/4,USTCUSDT,0.06136027,0.05126497571428572,0.19692380899540907,,,,
2023/12/4,XECUSDT,3.086e-05,2.9317142857142857e-05,0.05262644966377539,,,,
2023/12/4,COMBOUSDT,0.745,0.7017142857142857,0.061685667752442885,,,,
2023/12/5,CELRUSDT,0.01663,0.015231428571428571,0.09182142187206899,,,,
2023/12/5,WOOUSDT,0.2385,0.22440000000000002,0.0628342245989304,,,,
2023/12/5,LRCUSDT,0.2391,0.22419999999999998,0.06645851917930434,,,,
2023/12/5,CELOUSDT,0.582,0.5491428571428572,0.059833506763787625,,,,
2023/12/5,KDAUSDT,0.658,0.6129999999999999,0.07340946166394802,,,,
